Record_ID,Date,Customer_ID,Age,Gender,Occupation,Location,Subscription_Start_Date,Customer_Segment,Device_Type,Device_Brand,Device_Model,SIM_Card_Type,Multiple_Lines_Associated,Income_Bracket,Education_Level,Household_Size,Preferred_Communication_Language,Device_Ownership_Status,Customer_Referral_Source,Demographic_Diversity_Index,Urban_vs_Rural_Classification,Family_Plan_Participation,Device_Upgrade_Frequency_Months
6e07ac30-e324-437b-adc9-5163f272e8c1,2026-04-24,CUST-449217,33,Other,Other,Phoenix,2022-06-23,Postpaid,Tablet,Google,Model C,Physical,No,Low,Bachelors,3,French,Leased,Friend Referral,0.52,Rural,No,35
a0926ca9-2c16-46cb-8046-e4e4ffba904c,2025-10-18,CUST-359867,66,Female,Teacher,New York,2019-10-16,Prepaid,IoT Device,Xiaomi,Model A,Physical,No,High,Bachelors,3,Mandarin,Leased,Retail Store,0.48,Urban,No,23
945b462d-4ca1-44d8-9daa-7dec0ec4b132,2025-12-17,CUST-191478,52,Other,Teacher,Chicago,2024-04-12,Prepaid,Feature Phone,Apple,Model C,Physical,Yes,High,PhD,4,Spanish,Owned,Social Media,0.51,Rural,No,13
6391d3d4-71b5-43ae-b99a-9ee0a2f3ded5,2025-12-17,CUST-332005,19,Other,Student,Houston,2021-08-21,Prepaid,Tablet,OnePlus,Model C,Physical,No,Medium,PhD,6,French,Owned,Retail Store,0.2,Urban,No,31
459f4498-31ee-4a01-9d9f-0e37e6c8a8ae,2026-03-23,CUST-793362,37,Other,Business Owner,Houston,2019-02-15,Postpaid,Tablet,Xiaomi,Model B,Physical,Yes,Low,Bachelors,3,Spanish,Owned,Friend Referral,0.46,Rural,No,7
a29149a8-77a8-4b08-b2c1-71946ee3934b,2026-03-26,CUST-554380,63,Male,Engineer,Rural North,2020-04-10,Enterprise,Smartphone,Apple,Model C,eSIM,No,Medium,Bachelors,4,English,Owned,Friend Referral,0.12,Urban,No,10
384dad06-5815-43ea-b991-3aeddda1b1fa,2025-11-02,CUST-213439,77,Female,Retired,Houston,2024-07-21,Postpaid,Tablet,Xiaomi,Model B,Physical,No,Medium,Masters,2,Spanish,Owned,TV Commercial,0.76,Urban,No,29
23c43f6e-6ba6-427f-9699-06374d5189af,2025-09-28,CUST-685433,48,Male,Student,Rural South,2022-11-09,Prepaid,Tablet,Huawei,Model B,Physical,No,Low,High School,4,French,Owned,Retail Store,0.97,Rural,No,14
48597bd0-e80c-4e13-8f91-01a3218ac6db,2026-05-14,CUST-836593,57,Male,Business Owner,Los Angeles,2022-11-28,Postpaid,Feature Phone,OnePlus,Model B,Physical,No,Low,Bachelors,5,Spanish,Owned,Online Ad,0.42,Rural,No,26
153f0c15-99da-4138-bddb-341bc1890f72,2025-09-30,CUST-207065,25,Other,Retired,Rural South,2018-08-10,Enterprise,IoT Device,Google,Model B,Physical,No,High,High School,5,Spanish,Leased,Friend Referral,0.94,Rural,No,35
2d48d970-41cc-482b-be6f-0527459709e9,2026-06-09,CUST-124029,36,Male,Business Owner,Phoenix,2020-05-31,Enterprise,Smartphone,Xiaomi,Model A,Physical,No,Low,High School,2,German,Owned,Friend Referral,0.29,Urban,No,12
cd9ba54c-8197-4ac9-859d-46157d18c0c6,2026-02-19,CUST-890774,30,Male,Other,Rural East,2022-06-21,Postpaid,Smartphone,Xiaomi,Model B,eSIM,No,Low,PhD,6,Spanish,Owned,Retail Store,0.3,Urban,No,22
8890ee8f-fab6-413f-b8a5-46d4d9aef564,2026-07-21,CUST-590449,54,Female,Engineer,Rural South,2023-04-06,Enterprise,Smartphone,Xiaomi,Model B,Physical,No,Low,Masters,5,German,Owned,Online Ad,0.46,Rural,No,24
e829d5a5-059d-4182-b650-a9638b791e55,2025-10-19,CUST-967952,35,Female,Retired,Rural South,2022-02-12,Prepaid,Feature Phone,Xiaomi,Model B,Physical,Yes,Medium,Bachelors,5,Mandarin,Leased,Retail Store,0.97,Rural,Yes,27
8307d756-8ee5-4e35-8540-3d1bc5ca0957,2025-08-27,CUST-147624,76,Other,Artist,Rural North,2020-07-28,Postpaid,Tablet,OnePlus,Model B,eSIM,Yes,Low,Bachelors,3,Mandarin,Owned,Friend Referral,0.37,Urban,No,22
eb0fc2d4-d13a-4727-aa26-3a7f91300abf,2026-06-10,CUST-653018,62,Female,Business Owner,Chicago,2020-06-16,Postpaid,Tablet,Xiaomi,Model C,eSIM,No,Medium,High School,1,Mandarin,Owned,Retail Store,0.8,Rural,No,21
18505167-8df8-424e-b6fb-dc6e268141b5,2025-10-08,CUST-473503,36,Female,Retired,Rural East,2020-06-30,Enterprise,Smartphone,OnePlus,Model B,Physical,No,High,High School,1,Mandarin,Owned,Online Ad,0.32,Rural,No,31
315cb8e1-f87c-4d0d-9f04-efcb45ed3529,2026-03-29,CUST-466924,70,Female,Teacher,Los Angeles,2023-11-18,Postpaid,Smartphone,Samsung,Model B,eSIM,No,Medium,PhD,3,Spanish,Owned,Online Ad,0.42,Urban,No,23
ff861fbc-1542-4355-a82e-031e69a6dd5d,2026-05-15,CUST-951725,58,Other,Business Owner,New York,2019-01-21,Enterprise,Feature Phone,OnePlus,Model A,eSIM,No,Low,Bachelors,6,English,Owned,TV Commercial,0.33,Urban,No,7
8c3973fc-4346-46b9-bb86-3cc3a76de62d,2025-08-08,CUST-143120,28,Female,Engineer,Rural North,2019-09-12,Prepaid,Feature Phone,Huawei,Model A,Physical,Yes,High,High School,6,French,Owned,Online Ad,0.31,Rural,No,8
5f4d9cbe-c62b-4514-9fd0-fef8f2077899,2026-06-26,CUST-473474,22,Female,Doctor,Houston,2019-01-01,Postpaid,Feature Phone,Samsung,Model C,Physical,No,Medium,Masters,2,English,Owned,TV Commercial,0.13,Urban,Yes,26
52110945-ca51-41ed-8075-d91d5383c394,2025-07-27,CUST-848123,35,Other,Doctor,Houston,2023-07-25,Prepaid,Smartphone,Xiaomi,Model B,eSIM,No,Medium,PhD,2,French,Leased,TV Commercial,0.64,Urban,No,6
20c550b3-bda5-45aa-a8a8-27b38efa35c2,2025-10-11,CUST-317731,23,Other,Other,Rural East,2023-08-01,Postpaid,Tablet,Apple,Model B,Physical,No,Medium,Bachelors,5,German,Owned,Social Media,0.31,Urban,No,21
46d00549-ef18-4831-8c38-5995cfc16721,2025-08-17,CUST-328238,27,Female,Other,Rural North,2024-06-28,Prepaid,Smartphone,Google,Model B,Physical,Yes,Medium,PhD,6,Mandarin,Owned,Retail Store,0.85,Rural,No,8
b1fa7661-f8c7-4af0-9712-577a84c360dd,2025-12-13,CUST-895170,78,Female,Teacher,Los Angeles,2024-11-14,Enterprise,Feature Phone,Xiaomi,Model B,Physical,No,Medium,Masters,3,Spanish,Owned,Social Media,0.6,Rural,No,8
6a3095d3-0ed6-4830-a1e0-7b95c3cbd5f6,2026-01-02,CUST-214381,61,Male,Other,Chicago,2024-11-20,Prepaid,Tablet,Apple,Model A,Physical,No,High,Masters,4,Spanish,Owned,Friend Referral,0.22,Urban,No,15
c5ab473f-cab8-43e9-9771-45d9a4792c09,2025-12-30,CUST-976446,38,Other,Retired,Los Angeles,2024-12-01,Enterprise,Feature Phone,Huawei,Model C,eSIM,No,Medium,Masters,4,Spanish,Owned,Retail Store,0.91,Urban,Yes,28
a271dadd-ca4d-49c4-88e5-82e739198a72,2026-05-16,CUST-575738,54,Male,Student,Houston,2018-01-14,Postpaid,IoT Device,Google,Model B,Physical,Yes,High,Bachelors,5,Spanish,Owned,Friend Referral,0.88,Urban,Yes,21
84b7d77b-daba-4aa2-8615-77841df7bd8d,2025-10-29,CUST-423830,48,Other,Doctor,Rural South,2019-05-06,Enterprise,Smartphone,Xiaomi,Model B,eSIM,No,Medium,PhD,2,Mandarin,Leased,Online Ad,0.77,Urban,No,28
c5eaa5fa-c3f3-4e08-a46d-cec1e6184afd,2026-02-20,CUST-923160,60,Female,Teacher,Rural North,2022-11-01,Enterprise,Feature Phone,Google,Model B,eSIM,Yes,High,PhD,3,Mandarin,Owned,TV Commercial,0.52,Rural,Yes,36
04be92d1-b2dd-4bf6-883e-c5d2387d67e7,2025-09-04,CUST-740537,75,Male,Doctor,Houston,2023-10-27,Prepaid,Smartphone,OnePlus,Model B,Physical,No,High,PhD,2,Spanish,Owned,Friend Referral,0.9,Rural,No,30
f27b6f9f-22be-4401-b0b8-8dd4a0670e14,2026-04-20,CUST-123976,65,Other,Doctor,Rural North,2023-03-16,Enterprise,Feature Phone,Xiaomi,Model B,eSIM,No,Low,High School,4,Mandarin,Owned,Online Ad,0.45,Rural,No,17
c25a3e07-554a-437b-a906-20a676a6c737,2026-05-23,CUST-965880,65,Male,Teacher,Rural North,2019-03-04,Postpaid,Tablet,Xiaomi,Model A,eSIM,No,Low,Masters,1,French,Leased,Retail Store,0.11,Urban,No,9
ed6c8c6c-e4ed-408d-a52f-52142797c46f,2025-11-25,CUST-729322,26,Male,Business Owner,Rural West,2018-07-24,Postpaid,Smartphone,Huawei,Model C,eSIM,No,High,PhD,1,English,Owned,TV Commercial,0.91,Rural,Yes,15
6438e574-49ff-4cc5-9506-6edde124448b,2025-09-01,CUST-748382,40,Other,Engineer,Rural South,2019-11-12,Enterprise,IoT Device,Xiaomi,Model C,Physical,Yes,Low,PhD,4,English,Leased,Social Media,0.25,Rural,Yes,34
cdda98e5-11c2-4b9a-9704-89c37a476340,2026-04-04,CUST-798704,26,Male,Other,Rural South,2022-06-03,Prepaid,Tablet,Google,Model C,eSIM,No,Low,High School,3,English,Owned,Retail Store,0.2,Urban,No,32
571d2834-aecb-4e4a-88e1-8c801148e43c,2025-08-01,CUST-869880,60,Other,Doctor,New York,2021-01-07,Prepaid,IoT Device,OnePlus,Model C,Physical,Yes,Low,High School,1,French,Owned,TV Commercial,0.72,Rural,No,24
47d709d7-525d-42d8-9596-131b66e059a1,2025-08-06,CUST-641701,63,Other,Doctor,Rural North,2022-04-11,Enterprise,Tablet,Google,Model C,eSIM,No,Low,PhD,2,French,Owned,Online Ad,0.24,Rural,No,29
37d40f69-b9c5-4dcc-a2b3-2e3c2ccfd9d7,2026-03-28,CUST-617077,26,Female,Doctor,Houston,2020-01-17,Postpaid,Smartphone,Google,Model C,Physical,No,High,Masters,1,Spanish,Owned,Online Ad,0.53,Rural,No,8
2c48961e-256c-4116-bf9c-661acdbdf410,2025-10-12,CUST-736621,72,Female,Doctor,Rural South,2024-11-05,Enterprise,IoT Device,OnePlus,Model B,eSIM,Yes,Low,Bachelors,1,French,Owned,Friend Referral,0.29,Rural,Yes,9
a441bcc5-bdd7-4bf6-b6c8-c34c14951be0,2026-04-11,CUST-879211,66,Female,Student,Los Angeles,2023-04-20,Prepaid,Feature Phone,Huawei,Model C,eSIM,No,Low,PhD,4,Mandarin,Owned,Retail Store,0.94,Urban,No,10
3ef7c216-6dad-40f5-990d-e708c29c0845,2025-10-30,CUST-434325,73,Male,Teacher,Phoenix,2022-12-30,Prepaid,Smartphone,Huawei,Model C,eSIM,Yes,High,Bachelors,4,French,Leased,Online Ad,0.2,Urban,No,32
febff4c9-7154-4149-b5b1-6a4f179246f6,2026-05-26,CUST-155584,35,Male,Business Owner,Houston,2021-01-06,Prepaid,Smartphone,Google,Model B,Physical,No,Low,Bachelors,2,German,Leased,Social Media,0.73,Rural,Yes,22
7708ad92-21d4-4b6a-9e34-e27464d810bf,2026-06-24,CUST-872902,18,Male,Doctor,Houston,2022-09-10,Postpaid,Tablet,Xiaomi,Model A,eSIM,No,Low,High School,6,French,Owned,Online Ad,0.5,Urban,No,28
8a359e08-21ad-4a88-93be-29b05d7ccdb9,2025-10-03,CUST-367774,24,Other,Artist,New York,2018-06-22,Enterprise,Feature Phone,Apple,Model B,Physical,No,Medium,PhD,3,Mandarin,Owned,TV Commercial,0.16,Rural,Yes,12
fa69fd6f-ba41-48ea-b732-0b775d251242,2026-05-11,CUST-216825,49,Other,Other,Phoenix,2021-07-18,Postpaid,Smartphone,Google,Model C,eSIM,No,Medium,PhD,2,French,Owned,TV Commercial,0.73,Urban,No,10
c19f3c9e-2fbe-46a2-9d27-d1f7525818f8,2026-07-23,CUST-766955,42,Female,Business Owner,Chicago,2019-09-04,Enterprise,Smartphone,Samsung,Model C,eSIM,No,Medium,Masters,3,German,Owned,Social Media,0.68,Urban,No,21
9e4a8dae-005d-4cc9-a1eb-cfdddd9fea2d,2026-04-26,CUST-114268,46,Female,Other,Rural South,2024-06-11,Postpaid,IoT Device,Huawei,Model B,Physical,No,High,Masters,2,Mandarin,Owned,Social Media,0.14,Rural,No,10
4f4339d9-c9d4-4e24-824d-e3f4ff9293d4,2026-07-22,CUST-836546,20,Female,Other,Rural East,2024-07-30,Enterprise,IoT Device,Apple,Model B,Physical,No,High,PhD,4,Spanish,Owned,Online Ad,0.61,Rural,No,29
948fb517-4396-4fcf-879e-b4570e22814c,2025-11-23,CUST-392588,52,Male,Other,Houston,2023-03-16,Enterprise,Tablet,Samsung,Model A,Physical,Yes,High,Masters,5,English,Owned,Online Ad,0.23,Urban,No,34
d6346afc-ecac-43a3-b101-f179739bf041,2026-06-07,CUST-388492,35,Other,Business Owner,Rural West,2021-02-20,Prepaid,IoT Device,Google,Model C,eSIM,No,Low,Masters,2,Spanish,Owned,Online Ad,0.16,Urban,Yes,27
a505709d-138b-4757-883e-6d976b2f6e2f,2026-05-30,CUST-214932,28,Female,Teacher,Chicago,2019-08-15,Prepaid,Smartphone,Xiaomi,Model A,Physical,No,High,Bachelors,5,Spanish,Leased,Online Ad,0.78,Urban,No,34
d7c2e458-63fc-409d-84ef-4c5c77167cfd,2025-10-02,CUST-919080,70,Other,Student,Rural East,2024-12-12,Enterprise,IoT Device,OnePlus,Model A,eSIM,No,Low,High School,3,German,Owned,Social Media,0.28,Urban,No,16
92999407-9d52-46bf-8c07-ac2459361745,2026-04-16,CUST-235381,56,Other,Retired,Los Angeles,2021-04-03,Postpaid,Tablet,Apple,Model B,Physical,No,High,Masters,3,French,Owned,TV Commercial,0.14,Rural,No,15
5ddd3cef-5efa-4535-88d2-3a788e10694a,2025-09-20,CUST-546147,65,Male,Other,Chicago,2021-08-04,Prepaid,Smartphone,Samsung,Model B,eSIM,No,Medium,PhD,3,French,Owned,Friend Referral,0.23,Urban,Yes,25
04a670e8-5ea6-4ef3-9325-379a525641bc,2026-02-23,CUST-345685,37,Female,Engineer,Rural West,2022-06-20,Prepaid,Tablet,OnePlus,Model B,eSIM,Yes,Low,High School,3,Mandarin,Owned,TV Commercial,0.97,Urban,Yes,10
1aa17534-9e7f-40ac-8081-5a025ff5c9b1,2025-08-12,CUST-173034,29,Male,Teacher,Rural East,2022-06-13,Enterprise,Feature Phone,Google,Model B,eSIM,No,Low,Masters,3,Mandarin,Owned,Retail Store,0.12,Rural,No,22
348db2ee-51a3-4e73-b55b-4453cf85d6e3,2025-11-21,CUST-490828,71,Other,Business Owner,Houston,2021-04-03,Prepaid,IoT Device,Apple,Model B,eSIM,Yes,High,High School,5,Mandarin,Leased,Retail Store,0.67,Rural,Yes,18
62087f0c-b7b9-4d11-914e-84e0dc66d777,2026-05-01,CUST-246433,45,Other,Engineer,Rural West,2018-01-28,Enterprise,Smartphone,Apple,Model C,Physical,No,Low,High School,1,German,Owned,Friend Referral,0.38,Rural,No,35
b70a366e-9d2c-4c80-8904-193b224c2297,2025-11-11,CUST-746919,25,Male,Doctor,Rural North,2022-02-19,Prepaid,Feature Phone,Samsung,Model C,eSIM,No,High,High School,4,Mandarin,Owned,Online Ad,0.6,Rural,No,20
5bfd9641-009c-4b43-9b0a-d25c0816732b,2026-04-29,CUST-845206,30,Female,Student,Los Angeles,2024-12-19,Prepaid,IoT Device,OnePlus,Model C,Physical,No,Low,Bachelors,3,German,Leased,Social Media,0.99,Urban,No,16
893440e6-c505-42b3-9efe-efa9b45f744b,2026-03-20,CUST-474988,27,Female,Business Owner,Houston,2024-12-01,Enterprise,Tablet,Apple,Model C,eSIM,No,Low,Bachelors,2,German,Owned,Friend Referral,0.46,Rural,No,20
6c27ae3f-d147-4513-84d3-150efafdd7c9,2025-11-09,CUST-420527,69,Male,Teacher,Rural East,2022-03-21,Enterprise,Smartphone,Apple,Model B,Physical,No,Medium,PhD,2,Spanish,Owned,Online Ad,0.7,Urban,Yes,22
350b3ef7-c3b1-47be-80f1-934368cc0c9a,2026-05-27,CUST-370037,33,Other,Artist,Rural West,2020-04-01,Postpaid,Smartphone,Google,Model A,Physical,No,Medium,Masters,1,Mandarin,Owned,Friend Referral,0.96,Urban,No,24
3b85bc14-92ab-4994-9059-1f14386dc192,2025-09-06,CUST-203149,68,Female,Artist,New York,2022-04-16,Enterprise,Tablet,Samsung,Model A,eSIM,Yes,Medium,Bachelors,3,Spanish,Leased,Online Ad,0.4,Urban,No,9
da207651-acc5-4250-b899-130eef5f1370,2025-08-01,CUST-266215,47,Other,Artist,Houston,2024-11-10,Prepaid,Feature Phone,Apple,Model C,eSIM,No,Medium,Masters,3,English,Leased,TV Commercial,0.63,Rural,Yes,32
4a9aee23-8ba9-4c10-9e12-35cbc7ee7df6,2025-10-01,CUST-883922,58,Female,Doctor,Rural South,2019-02-07,Postpaid,IoT Device,Xiaomi,Model C,eSIM,Yes,High,Bachelors,5,English,Owned,Retail Store,0.46,Rural,No,28
f0e6555e-8056-4787-8732-ddc8b51370bc,2026-01-09,CUST-146831,38,Female,Other,Rural South,2018-06-13,Postpaid,Smartphone,Huawei,Model A,Physical,No,Low,High School,5,French,Owned,Retail Store,0.41,Rural,No,16
c26b0902-4c76-4274-920c-03cb1d2f26c0,2025-11-13,CUST-515374,25,Other,Engineer,Rural West,2019-12-31,Prepaid,Smartphone,Apple,Model A,eSIM,No,Low,PhD,2,English,Owned,TV Commercial,0.64,Rural,No,23
18cf1bb7-bfab-44ea-b2a3-46a3757669b2,2026-02-27,CUST-301242,32,Other,Business Owner,Phoenix,2020-01-03,Postpaid,Feature Phone,OnePlus,Model A,eSIM,Yes,High,High School,3,French,Owned,Social Media,0.2,Urban,No,26
eebc79ff-2583-4c2f-a182-937b386d9c37,2026-03-20,CUST-193543,54,Female,Retired,Phoenix,2019-07-03,Postpaid,IoT Device,Huawei,Model C,Physical,Yes,Medium,PhD,4,English,Owned,Retail Store,0.96,Urban,No,20
a7e15379-ba45-4d15-bd7f-048e31b8ca1e,2025-08-19,CUST-686186,31,Male,Other,Houston,2021-03-05,Prepaid,Feature Phone,Xiaomi,Model B,Physical,No,High,High School,5,Mandarin,Owned,Friend Referral,0.79,Rural,No,12
bb96fda7-99dc-4d9d-b980-1507bde89fdf,2026-02-28,CUST-370038,21,Male,Other,Los Angeles,2019-10-17,Enterprise,IoT Device,Google,Model A,Physical,Yes,Medium,High School,3,Spanish,Owned,Social Media,0.13,Urban,No,19
39c6e63b-200e-4130-9a61-072499ccdbd4,2025-09-29,CUST-299361,56,Other,Doctor,Chicago,2024-12-05,Enterprise,Smartphone,Apple,Model A,Physical,No,Medium,Masters,3,French,Leased,TV Commercial,0.33,Rural,No,14
4af84b91-51d0-417d-af6a-0c1ba4233eeb,2026-02-10,CUST-375975,37,Male,Teacher,Rural West,2024-12-20,Enterprise,Tablet,Xiaomi,Model A,eSIM,Yes,Medium,High School,2,German,Owned,Friend Referral,0.19,Rural,No,13
12ecdef9-2c31-4527-b4c2-63e7ff2de102,2026-01-28,CUST-691670,67,Female,Engineer,Rural North,2020-12-13,Postpaid,Smartphone,OnePlus,Model A,Physical,Yes,High,Bachelors,2,Spanish,Owned,Social Media,0.11,Urban,No,25
04dc8356-0a0f-467d-a0cd-ecad4578d5da,2026-01-20,CUST-718856,18,Female,Doctor,Rural East,2019-01-30,Enterprise,Smartphone,Apple,Model B,eSIM,No,Low,Masters,2,Mandarin,Owned,Retail Store,0.74,Rural,No,21
8c932e80-308c-4c1f-a9ed-174614dfc0c1,2025-10-16,CUST-124113,43,Other,Other,Phoenix,2021-03-23,Prepaid,Tablet,Xiaomi,Model B,Physical,No,Medium,Bachelors,6,French,Owned,Social Media,0.5,Urban,No,16
3554fb0c-c106-407f-a479-722d445a2df8,2026-06-18,CUST-893739,27,Other,Teacher,Rural North,2022-12-24,Enterprise,Smartphone,Google,Model C,eSIM,Yes,Low,High School,4,Mandarin,Owned,Friend Referral,0.29,Urban,No,27
938dcf58-984f-448d-97f5-6261a3edfe34,2025-08-06,CUST-316276,71,Other,Retired,Rural South,2018-03-17,Enterprise,Tablet,Samsung,Model C,eSIM,No,Low,Masters,2,Spanish,Owned,Friend Referral,0.66,Rural,No,19
0dd2cc9e-2460-4ffc-ba92-0e2fe62b984f,2025-12-18,CUST-598591,56,Male,Retired,Los Angeles,2023-04-15,Postpaid,Feature Phone,Apple,Model B,Physical,No,Medium,PhD,3,German,Owned,Social Media,0.61,Urban,No,18
01ba14f6-6466-4c5f-a3a8-b67e5e9fe7b4,2026-05-03,CUST-175905,65,Female,Other,Chicago,2022-12-20,Enterprise,Smartphone,Google,Model B,eSIM,No,High,Masters,5,English,Owned,TV Commercial,0.21,Urban,No,23
941899f3-edc3-4a3d-8f0d-e5802330f399,2026-01-15,CUST-283637,31,Female,Retired,Rural South,2018-05-07,Enterprise,IoT Device,OnePlus,Model C,Physical,No,High,PhD,2,Spanish,Owned,Retail Store,0.58,Rural,No,25
929ceae6-e6ac-42bd-9fdc-fb6b083065eb,2026-05-09,CUST-822031,18,Female,Doctor,Rural West,2022-05-03,Postpaid,Tablet,Google,Model C,Physical,No,Low,High School,2,German,Owned,Social Media,0.33,Urban,No,22
47235bb4-940e-4fd2-890d-91ca75bbf329,2025-09-30,CUST-609532,36,Other,Engineer,Phoenix,2021-02-14,Enterprise,IoT Device,Xiaomi,Model A,eSIM,No,Medium,Bachelors,2,French,Owned,TV Commercial,0.85,Rural,No,27
af84df2f-41ab-4943-8a69-a8c962887509,2025-12-04,CUST-937956,70,Other,Artist,Rural East,2021-08-16,Postpaid,Smartphone,Huawei,Model B,eSIM,No,High,Masters,4,Mandarin,Owned,TV Commercial,0.75,Rural,No,19
31412cb5-9dd4-41c2-bedc-1777cef9094c,2026-05-02,CUST-112458,51,Female,Other,Rural West,2019-08-24,Postpaid,Smartphone,Xiaomi,Model A,eSIM,No,Medium,High School,6,Mandarin,Owned,Friend Referral,0.63,Rural,Yes,12
49d81413-63e0-4288-8c51-22cb34ecf228,2025-09-06,CUST-625791,67,Other,Artist,Houston,2024-03-11,Postpaid,Tablet,Huawei,Model A,eSIM,Yes,High,PhD,2,French,Owned,Retail Store,0.42,Rural,Yes,28
a1256e6d-d922-4452-b141-93ae3ae86078,2025-09-08,CUST-617304,45,Female,Artist,Rural East,2019-11-15,Prepaid,IoT Device,Huawei,Model B,Physical,No,Medium,Masters,1,English,Owned,Social Media,0.73,Urban,No,28
34909caf-a443-45f5-b384-62ab74adc966,2026-06-20,CUST-215625,43,Other,Business Owner,Los Angeles,2021-10-20,Postpaid,Smartphone,Xiaomi,Model B,Physical,No,Medium,Bachelors,5,French,Owned,Retail Store,0.41,Urban,No,29
f2ec53ab-7d84-4ebd-9a8e-9d5d9f61d657,2025-09-23,CUST-939849,24,Other,Retired,New York,2022-03-16,Prepaid,Feature Phone,Samsung,Model A,Physical,No,Low,Bachelors,3,Spanish,Owned,Friend Referral,0.43,Urban,Yes,25
ed6f7805-5015-47e7-a79e-677d76538c75,2026-04-02,CUST-785141,66,Female,Other,Chicago,2022-03-20,Postpaid,Smartphone,Apple,Model B,eSIM,No,Medium,PhD,4,Mandarin,Owned,Friend Referral,0.18,Rural,No,25
1bb9dfa4-247d-40a3-b625-d1551c281df6,2026-06-03,CUST-948777,63,Other,Student,Rural East,2023-12-02,Prepaid,Tablet,Samsung,Model C,Physical,No,High,PhD,2,Spanish,Owned,Friend Referral,0.25,Rural,No,32
62e9a268-923d-4c16-b693-2aea1ae44e9d,2026-02-23,CUST-290054,48,Female,Engineer,Rural North,2018-02-27,Prepaid,Smartphone,Samsung,Model B,Physical,No,High,Masters,2,German,Owned,Online Ad,0.6,Urban,No,22
772f68f8-5781-49db-8833-2d0182272654,2026-03-10,CUST-136064,59,Other,Teacher,Houston,2023-02-01,Postpaid,Smartphone,Huawei,Model A,eSIM,Yes,High,Masters,6,German,Owned,Retail Store,0.27,Urban,No,35
eec6ed80-9091-4796-af47-fba498955b26,2025-11-25,CUST-313373,35,Other,Student,Houston,2022-09-15,Enterprise,Tablet,Huawei,Model C,Physical,Yes,High,PhD,2,French,Owned,Online Ad,0.62,Urban,No,11
c70da28c-f2dd-430e-bf3a-e6ccab40a85c,2026-01-13,CUST-235304,71,Female,Doctor,Los Angeles,2023-09-04,Postpaid,Tablet,Apple,Model A,Physical,No,High,PhD,3,French,Owned,Social Media,0.96,Rural,No,27
6c5f96d8-081f-4764-8c29-3c438a6545d4,2025-07-29,CUST-529776,57,Male,Doctor,Rural East,2018-07-19,Prepaid,Smartphone,OnePlus,Model C,Physical,No,Medium,PhD,3,English,Leased,Friend Referral,0.34,Urban,No,28
3240e595-ca3d-4e02-9e9c-690e52dea520,2025-09-18,CUST-835622,26,Other,Teacher,New York,2020-12-25,Enterprise,IoT Device,Samsung,Model C,Physical,No,High,High School,2,German,Owned,Friend Referral,0.61,Urban,No,19
598bf862-aff5-4cac-86c7-302244fd0908,2026-01-07,CUST-557657,53,Male,Artist,Rural West,2024-01-29,Enterprise,IoT Device,Huawei,Model A,eSIM,No,Low,Bachelors,2,German,Owned,Social Media,0.44,Rural,Yes,11
4f783157-c19c-479e-9ce0-d7c2148771cb,2025-11-14,CUST-657489,72,Male,Teacher,Los Angeles,2019-07-18,Postpaid,Tablet,Huawei,Model C,eSIM,Yes,Medium,High School,2,Spanish,Owned,Online Ad,0.18,Urban,No,22
d033ef92-7ae4-4dd6-90bb-9138089b35dc,2025-11-28,CUST-417862,71,Female,Retired,Phoenix,2019-04-03,Prepaid,Tablet,OnePlus,Model C,eSIM,No,Low,PhD,5,Mandarin,Owned,Social Media,0.81,Rural,No,13
3706408c-47c6-468a-a6a2-34c5b1dade5a,2025-08-03,CUST-474993,34,Female,Engineer,Rural West,2020-07-01,Postpaid,Feature Phone,Xiaomi,Model B,eSIM,No,Medium,PhD,4,German,Owned,Retail Store,0.84,Urban,No,26
e2f0514c-2cd1-453a-97a5-47e54a0ef1e5,2026-04-22,CUST-658055,61,Female,Artist,Rural South,2021-11-14,Prepaid,Smartphone,Samsung,Model B,Physical,Yes,Low,Bachelors,2,French,Owned,Friend Referral,0.16,Rural,Yes,18
0f14ff63-339a-4a7d-a14d-54af9bacdc6f,2026-01-14,CUST-429370,56,Other,Teacher,Rural North,2023-09-05,Postpaid,Tablet,Xiaomi,Model B,Physical,No,Low,Masters,6,English,Owned,Friend Referral,0.78,Rural,No,18
2287646a-601d-4870-a56f-9dafb12f54bd,2025-09-08,CUST-549385,34,Female,Artist,Rural East,2022-05-02,Enterprise,IoT Device,Xiaomi,Model B,Physical,Yes,Low,Masters,6,Mandarin,Leased,Social Media,0.56,Rural,No,20
9ecedd72-bd19-4b7a-be2b-6538db381da3,2026-03-27,CUST-528511,35,Female,Business Owner,Houston,2019-01-18,Enterprise,IoT Device,Google,Model C,eSIM,No,Low,High School,6,French,Owned,Friend Referral,0.49,Rural,No,21
eb276b27-dd9e-4f79-a55b-3ce905c7fbe3,2025-11-02,CUST-605458,25,Male,Other,Rural West,2023-02-12,Prepaid,Tablet,Apple,Model A,eSIM,Yes,Low,High School,4,French,Leased,Retail Store,0.32,Rural,No,17
d89204cb-7268-4356-8f6c-f5204191e8b4,2025-08-22,CUST-186339,47,Female,Student,Rural North,2021-02-09,Prepaid,IoT Device,Apple,Model C,Physical,Yes,Medium,PhD,2,German,Owned,TV Commercial,0.61,Rural,No,34
