Record_ID,Date,Customer_ID,Call_Duration_Minutes,Number_of_Calls_Inbound_Outbound,SMS_Sent_Received,Data_Usage_GB,Data_Session_Count,Peak_Hour_Usage_Time,Streaming_Services_Accessed,International_Usage_Voice_Data,Wi_Fi_Offloading_Ratio,Hotspot_Usage_Yes_No,Hotspot_Usage_MBs_shared,Voice_over_IP_VoIP_Usage_Minutes,Data_Usage_by_App_Category,Peak_vs_Off_Peak_Usage_Ratio,Average_Call_Hold_Time_Seconds,SMS_Delivery_Success_Rate,Data_Throttling_Instances,Cloud_Service_Usage,Gaming_Data_Consumption_GB,Multi_Device_Usage_Patterns,Roaming_Data_Usage_by_Country
b14f0d18-34e3-43df-b0a5-02bef569ef83,2025-12-22,CUST-848382,79,47,22,47.86,22,08:00-10:00,Netflix,1.76,0.78,No,1147,48,Streaming,1.45,27,97.35,1,No,8.51,Single,N/A
d27bb279-728b-44a7-a17d-573ab1ace822,2025-12-11,CUST-578243,149,25,176,9.77,11,20:00-22:00,YouTube,35.45,0.89,No,0,20,Gaming,1.58,9,95.72,0,No,6.75,Single,N/A
d16e183e-bb83-4941-858b-da319dcacc85,2025-12-28,CUST-791685,91,40,26,37.08,30,18:00-20:00,YouTube,39.09,0.25,No,0,25,Gaming,1.01,6,96.71,2,No,7.98,Single,N/A
12f094ed-13e4-4888-8734-21711bb77769,2026-02-24,CUST-123506,199,42,158,48.69,24,18:00-20:00,Netflix,41.02,0.45,No,0,52,Productivity,0.53,55,97.61,2,No,0.01,Single,N/A
af198708-dec5-4924-a662-c3d584b4c627,2026-03-31,CUST-217289,124,4,153,26.56,18,12:00-14:00,Spotify,2.43,0.73,No,0,44,Social,1.8,35,97.31,4,No,6.91,Multiple,N/A
3e2fd13d-54ff-46b7-a0e0-3f188df7fc8c,2026-05-10,CUST-715861,253,10,119,36.87,50,20:00-22:00,None,70.14,0.48,No,0,7,Productivity,1,50,98.18,1,Yes,9.22,Multiple,N/A
f87599f3-8cf5-424e-b31d-b581404980ce,2026-07-21,CUST-171650,98,22,32,18.42,9,18:00-20:00,None,81.45,0.6,No,0,46,Gaming,0.87,38,97,1,Yes,3.61,Multiple,N/A
e479f2ec-9bc1-49dd-8a57-5b63ea5a7673,2026-06-28,CUST-134394,47,46,46,13.99,49,18:00-20:00,YouTube,78.23,0.54,No,0,10,Streaming,0.72,45,97.32,3,Yes,7.58,Single,N/A
d562ba0e-d125-4dc7-9a07-e2e728b7b3df,2025-09-16,CUST-741488,58,14,158,13.25,44,18:00-20:00,Spotify,90.76,0.85,No,0,32,Gaming,1.36,40,99.93,0,No,2.04,Multiple,N/A
7a4aff9b-3a4c-4b28-83a1-6c2c032dee46,2025-11-30,CUST-897672,145,39,138,44.76,10,12:00-14:00,Netflix,28.01,0.88,Yes,0,11,Gaming,1.78,40,99.2,1,No,1.14,Single,N/A
8f8191f5-1fec-4c5d-a655-b3b7d891864c,2025-09-04,CUST-523483,91,45,189,4.78,35,12:00-14:00,Netflix,95.89,0.79,No,0,38,Productivity,0.59,19,98.62,3,Yes,0.45,Multiple,N/A
51c93d1f-b6d3-439a-9b3d-2c8565bf77c1,2025-12-28,CUST-418888,182,9,57,34.92,43,12:00-14:00,Netflix,70.74,0.21,No,0,29,Streaming,1.7,31,95.18,5,No,1.34,Single,N/A
fa460eb4-6146-4e1c-839c-6766672eed93,2026-03-03,CUST-495069,72,39,173,26.34,13,18:00-20:00,None,26.37,0.22,No,1362,45,Streaming,1.69,24,98.39,0,No,0.44,Single,Germany
803e8d20-82cb-441f-abe2-8f9ec4b96971,2025-12-06,CUST-976570,273,27,70,40.21,30,12:00-14:00,None,91.31,0.5,No,0,1,Gaming,1,43,99.62,2,No,9.98,Single,N/A
ff0bf322-8e8b-4595-8dfb-454d126fce2c,2025-11-20,CUST-771717,231,22,136,10.29,44,08:00-10:00,None,18.52,0.88,No,0,41,Gaming,0.56,44,98,0,No,5.66,Multiple,N/A
0c988b52-5f66-417b-88d7-f0d65b2576e8,2025-08-11,CUST-812907,239,30,89,13.61,6,18:00-20:00,Spotify,95.2,0.23,No,0,5,Productivity,1.6,41,96.43,3,No,9.53,Single,N/A
b539bb4e-d198-49e4-b93f-019cf012cc03,2026-02-12,CUST-705683,259,27,176,33.87,48,12:00-14:00,None,54.15,0.81,No,0,50,News,0.83,26,99.49,1,No,0.08,Single,N/A
83d20ef2-0dcc-4287-96e8-7b7abeee43b6,2026-06-08,CUST-778822,136,8,193,30.38,13,08:00-10:00,Spotify,60.65,0.59,No,0,20,Streaming,0.51,43,99.32,1,No,1.93,Single,N/A
823c07f3-5dea-4e18-8442-105ff859592b,2026-03-22,CUST-653227,234,2,154,31.6,22,18:00-20:00,Netflix,13.25,0.18,No,0,14,News,1.18,24,95.86,4,No,3.99,Single,N/A
d12b8096-0395-4c7f-bdbf-17d1264f103b,2025-11-15,CUST-349955,104,42,83,43.56,15,08:00-10:00,None,42.06,0.4,No,0,14,Social,0.94,55,97.86,5,No,5.89,Multiple,N/A
e890342b-e2db-4cd6-bf29-120dba53688e,2026-01-18,CUST-607802,234,12,133,14.95,42,08:00-10:00,Spotify,96.89,0.86,No,0,33,Productivity,0.79,52,98.39,1,No,2.83,Multiple,N/A
188cb72c-2604-4cc5-968c-3d821624941c,2026-03-15,CUST-609403,140,23,67,25.77,48,20:00-22:00,YouTube,55.65,0.76,No,4363,49,Maps,1.61,7,95.99,5,No,9.65,Multiple,N/A
ab9a8c99-3b1e-43a0-add2-d1d9e24fa413,2025-08-26,CUST-751412,49,39,181,42.17,8,08:00-10:00,None,52.41,0.58,No,0,46,Gaming,1.83,44,97.99,0,No,6.44,Single,N/A
ddecb42e-3945-4690-91de-312439f68e8c,2026-02-08,CUST-314046,153,36,66,49.61,36,18:00-20:00,None,17.35,0.19,No,0,27,Streaming,1.82,30,98.9,3,No,4.6,Multiple,N/A
33140e81-1491-4765-b13b-72ae8e2d41a2,2026-06-06,CUST-611972,39,4,35,12.71,31,18:00-20:00,None,64.72,0.29,No,0,31,Social,0.65,40,99.17,4,No,2.07,Multiple,France
a37d43ba-a6e4-4bcc-b837-2c94aa998aba,2025-10-20,CUST-604580,244,11,37,45.63,48,18:00-20:00,Netflix,53.26,0.71,Yes,0,4,Maps,0.77,48,97.55,3,No,2.75,Single,N/A
c2dbdf7a-1abe-4d54-91ab-1ddfb7602173,2026-03-04,CUST-636442,118,7,136,1.65,34,18:00-20:00,Spotify,11.41,0.47,No,0,6,Productivity,1,52,96.02,3,Yes,5.49,Single,Canada
0c5974d8-534d-418a-9203-f4e6e2852760,2026-02-03,CUST-522877,121,16,164,20.36,33,20:00-22:00,YouTube,76.05,0.54,No,0,7,Streaming,1.17,26,97.18,1,No,5.39,Single,N/A
dc62df0e-0f0f-43bd-990e-328d1678dea1,2026-05-30,CUST-981551,118,42,15,18.97,9,18:00-20:00,YouTube,23.68,0.35,Yes,7770,52,Streaming,1.22,13,96.05,2,No,6.61,Single,N/A
b6df5d5c-2910-4ec5-9d98-db991703fb8e,2026-05-09,CUST-355851,297,36,38,13.71,27,20:00-22:00,Spotify,63.41,0.45,Yes,1576,26,Gaming,1.13,31,99.76,2,No,6.85,Single,N/A
8e18d177-06f5-4a6c-bd19-f3dbd88ae07e,2026-01-31,CUST-459446,152,49,147,7.3,33,20:00-22:00,Netflix,94.7,0.63,Yes,0,23,Gaming,1.58,41,95.22,3,Yes,4.93,Single,N/A
985b7d15-c336-47e4-af85-af99f75ec944,2026-06-17,CUST-329709,227,38,135,10.01,45,08:00-10:00,Netflix,92.03,0.83,No,0,55,Gaming,0.84,33,99.74,5,No,6.65,Single,N/A
bcecaa5e-41a1-412c-b63f-8c1f146e5b7c,2025-09-02,CUST-620605,107,22,128,22.28,16,20:00-22:00,YouTube,29.01,0.1,No,0,18,News,1.56,27,96.47,2,No,4.86,Multiple,N/A
548d832c-a779-41a1-9877-dab34b1c4558,2025-12-11,CUST-502054,24,26,38,17.66,18,08:00-10:00,None,92.5,0.2,No,6585,33,Social,1.52,51,99.52,4,No,3.48,Multiple,N/A
fab3b752-7761-4944-8e0d-f5967bc2a40c,2025-12-25,CUST-731747,169,21,80,37.06,28,12:00-14:00,Netflix,81.47,0.14,No,0,19,Streaming,1.08,16,99.1,5,No,9.19,Single,N/A
d8a53632-cc75-4d7a-878e-4b7d343eb53f,2026-06-23,CUST-968043,289,42,147,13.83,47,08:00-10:00,Spotify,60.65,0.38,Yes,0,42,Streaming,1.23,46,98.25,2,Yes,0.55,Single,N/A
f2e9fc87-0730-453c-88a9-14ce921456ce,2026-04-15,CUST-432299,183,42,131,23.73,24,08:00-10:00,YouTube,10.26,0.22,No,0,23,News,1.63,8,96.58,4,Yes,7.24,Single,N/A
57d4f308-1f3d-424b-9d9e-5bd219bfa68f,2026-04-27,CUST-789281,65,10,20,28.02,13,08:00-10:00,Netflix,78.26,0.32,Yes,4612,59,Gaming,1.52,31,99.11,3,No,2.34,Single,USA
114909e6-99e3-41b7-a000-a697611a32e5,2025-11-26,CUST-113666,128,49,96,9.34,28,20:00-22:00,YouTube,6.52,0.56,No,0,57,Maps,0.97,6,95.44,1,No,7.71,Single,N/A
f2d0305b-3204-4069-872f-f6a88cab8c10,2026-04-28,CUST-664657,261,16,27,3.96,31,08:00-10:00,None,3.28,0.77,No,0,30,Productivity,0.78,21,98.02,4,Yes,8.14,Single,Germany
8dd0472b-70c0-471f-a21f-27f488d2c21c,2025-12-01,CUST-330842,268,4,65,26.07,18,20:00-22:00,Spotify,64.87,0.59,Yes,0,23,News,1.37,53,95.48,1,No,9.08,Single,N/A
e7ce9b8d-56ac-4232-a41a-bb1a41000b58,2025-10-03,CUST-437579,39,20,181,37.72,28,20:00-22:00,Netflix,5.42,0.17,Yes,0,27,News,0.61,40,98.92,4,No,9.3,Single,N/A
30716dbf-28e4-430a-850f-31ce30837e9c,2026-07-05,CUST-895571,90,3,73,10.23,44,08:00-10:00,None,1.22,0.61,No,0,56,Productivity,0.72,28,96.44,3,No,3,Single,N/A
8a9751cf-03f0-40c4-8d1d-f89b9eb52497,2025-12-01,CUST-485809,293,41,37,18.58,50,20:00-22:00,Netflix,38.85,0.22,No,0,9,Social,1.95,8,99.91,3,No,7.53,Single,N/A
d2433211-e895-4cd5-9317-06b59434e9b5,2026-07-06,CUST-212391,110,6,36,46.31,16,12:00-14:00,YouTube,27.24,0.26,No,0,31,Maps,1.75,27,96.19,4,Yes,8.03,Multiple,N/A
e0a2919c-dbd0-4736-9fce-73a576143b18,2025-10-16,CUST-698997,201,36,54,6.77,6,18:00-20:00,YouTube,17.56,0.14,No,0,2,News,1.48,32,96.07,1,No,8.68,Single,N/A
a74d9a52-cac7-4b2f-8b76-35e861ddd705,2025-11-30,CUST-570180,144,18,178,42.54,19,12:00-14:00,YouTube,10.61,0.32,No,0,48,Streaming,0.79,32,97.43,4,Yes,6.72,Single,N/A
f089009b-a0b9-45ad-874b-5074cda70f48,2025-10-09,CUST-605311,75,50,61,11.59,13,20:00-22:00,None,0.87,0.57,Yes,0,22,Gaming,0.98,42,98.38,1,No,4.47,Multiple,N/A
915bc36b-c5b9-4562-94d8-9626bebb88b9,2025-09-20,CUST-525486,208,46,64,20.94,29,20:00-22:00,YouTube,20.97,0.39,No,0,32,News,0.64,55,99.84,1,No,2.96,Single,N/A
d8ef4f7c-6d33-408c-b81e-b511810e0909,2026-05-27,CUST-982386,72,26,163,49.52,21,20:00-22:00,None,74.63,0.35,No,0,15,Maps,0.52,19,97.9,4,No,0.57,Multiple,N/A
b7b0301c-df2b-49d1-9e55-5823e45457d2,2025-08-18,CUST-351941,287,28,50,49.19,29,12:00-14:00,Spotify,83.16,0.63,No,0,18,News,0.58,7,95.09,0,No,6.14,Single,N/A
5826b4d8-21ed-4548-aeee-d7a90accde04,2026-03-01,CUST-320113,227,40,166,12.73,40,08:00-10:00,Netflix,25.19,0.82,No,6607,58,News,0.7,23,97.28,1,No,8.49,Single,N/A
92896a99-6976-4b98-a45f-6a5cccaf238c,2026-05-19,CUST-924292,235,14,196,19.36,37,08:00-10:00,None,78,0.82,No,0,33,Streaming,0.91,13,95.75,2,No,1.27,Single,Canada
3fd72f2d-8651-4d47-8b75-7bc65351b088,2026-02-17,CUST-650052,256,43,42,7.74,30,08:00-10:00,Spotify,4.05,0.25,No,0,35,Gaming,0.92,26,97.2,3,No,1.43,Multiple,Germany
3ac5066f-fd28-42b4-9f74-4c73319f2ae1,2026-01-26,CUST-580584,256,30,159,41.74,26,12:00-14:00,YouTube,0.99,0.65,No,0,53,Maps,0.85,58,99.98,4,No,4.52,Multiple,N/A
ba91105e-4541-472c-95d0-44b62c6aa1f0,2026-01-29,CUST-558002,298,8,131,1.24,49,20:00-22:00,YouTube,19.22,0.15,No,0,11,Social,0.79,60,95.83,5,No,8.72,Single,N/A
27fd42c0-2a79-46eb-9112-49eaaef7cd45,2026-01-16,CUST-254454,72,46,154,9.65,49,12:00-14:00,Spotify,44.02,0.59,No,0,41,Social,1.97,27,96.26,2,No,9.06,Multiple,N/A
d06bab81-32f1-4eac-9b9d-a7d49451abb9,2025-12-08,CUST-207657,6,12,67,28.36,19,12:00-14:00,Spotify,66.01,0.69,No,0,30,Maps,1.09,54,98.88,0,No,6.48,Single,N/A
ec840918-7af6-4a65-96ed-68d7925226fe,2026-05-07,CUST-269805,219,18,156,25.44,38,12:00-14:00,Netflix,61.46,0.88,No,0,45,Maps,1.65,57,98.29,3,No,3.27,Single,N/A
f106ad66-3a4f-490b-90c4-b9a4db8aa2a2,2026-07-25,CUST-391352,19,33,26,21.48,23,12:00-14:00,Spotify,63.58,0.27,Yes,0,48,Streaming,1.02,13,98.37,2,No,1.35,Multiple,N/A
7452095a-f85d-4e21-98c8-c5be362654cb,2026-05-11,CUST-687971,199,23,51,13.44,28,08:00-10:00,YouTube,27.08,0.61,No,0,11,Maps,1.7,15,99.75,5,No,0.34,Single,N/A
f6302930-54ca-4a88-b09c-ad7123be4ad1,2026-02-18,CUST-493141,55,8,34,2.56,9,12:00-14:00,Spotify,61.14,0.2,No,0,41,News,1.91,26,95.75,4,No,9.53,Multiple,N/A
fc24dee2-c4d8-4822-aaea-25bf9843fa7d,2026-07-18,CUST-883333,181,20,55,27.35,35,18:00-20:00,YouTube,36.35,0.64,No,0,57,Maps,1.39,36,97.09,4,No,5.62,Single,N/A
61a265e9-ef74-4e75-b939-8fbc71765237,2025-12-07,CUST-517275,177,1,148,16.06,33,18:00-20:00,None,57.96,0.65,No,0,42,News,1.18,13,99.02,3,No,8.8,Multiple,N/A
e8d99ef6-8c5f-498f-85af-deb46f9d619b,2026-03-29,CUST-552445,230,6,188,3.74,14,12:00-14:00,Spotify,21.66,0.66,No,7216,23,Streaming,0.78,39,95.3,4,No,8.88,Single,N/A
98d933db-1e82-442b-bc82-6ffa5daae187,2025-10-27,CUST-684633,9,48,166,36.7,22,18:00-20:00,Netflix,78.17,0.26,No,0,35,News,1.47,26,97.54,4,No,8.89,Single,N/A
71d6c118-0409-492f-9c84-8e9833cd49af,2025-10-01,CUST-903782,119,16,72,34.73,31,20:00-22:00,YouTube,2.06,0.56,No,0,47,Streaming,0.74,26,97.96,1,No,7.43,Single,N/A
b93baa96-6335-4d6e-b8f9-28ecec7defc8,2026-06-28,CUST-644637,284,5,147,23.16,27,08:00-10:00,None,94.38,0.25,Yes,0,7,Social,0.81,24,97.23,4,No,6.49,Multiple,N/A
72d4ebd5-b8b5-4be4-9f78-c84c87f1da5e,2026-04-07,CUST-899128,165,29,153,45.59,27,18:00-20:00,YouTube,53.37,0.67,No,0,42,News,0.6,17,96.84,5,No,4.89,Single,Japan
7971b098-f4cc-4559-9994-a3b424d2a22f,2025-10-10,CUST-684079,135,28,164,16.61,10,08:00-10:00,YouTube,87.96,0.77,No,0,6,News,1.94,22,95.17,4,No,0.76,Single,N/A
20e32c75-f3db-4345-a00d-423016ea48fc,2026-02-20,CUST-664056,89,29,54,17.39,28,08:00-10:00,None,29.38,0.7,No,0,3,Social,1.7,32,97.9,2,No,2.39,Single,N/A
b996714d-3833-412c-90e3-5fb7ceee45e8,2026-07-06,CUST-601720,162,10,92,31.8,7,08:00-10:00,Netflix,60.33,0.59,No,0,17,Streaming,1.92,58,99.83,2,No,4.52,Multiple,N/A
a0d73410-3b24-4be9-86bf-0653edc1784b,2026-03-04,CUST-571975,127,18,170,13.39,43,08:00-10:00,YouTube,56.17,0.18,No,0,26,Maps,1.69,29,98.41,1,No,2.73,Single,N/A
a9ebeb25-866f-4281-83e6-3afbe6499bd5,2026-01-19,CUST-172892,287,13,92,41.86,8,12:00-14:00,YouTube,14.14,0.71,No,0,13,Productivity,1.51,44,96.22,3,No,1.4,Single,Germany
5ffe22a4-6bfb-484c-90bb-ba95947908e6,2026-02-10,CUST-141482,142,44,74,8.97,6,12:00-14:00,Netflix,31.77,0.42,No,0,4,Maps,0.71,44,97.88,4,No,2.34,Multiple,N/A
d5d4ad29-b6b9-4200-8052-5e28442f9288,2026-02-07,CUST-954412,130,12,146,49.81,49,12:00-14:00,None,64.84,0.67,No,0,44,Maps,1.51,25,97.9,3,No,3.08,Single,N/A
333da74c-0009-4c51-bca4-05f522e4ba2f,2026-01-30,CUST-801256,53,37,170,21.1,31,12:00-14:00,None,58.87,0.82,Yes,0,30,Social,1.59,7,98.38,4,No,5.57,Multiple,N/A
b47a87f9-5fdb-42f3-a5f1-39a536309b0c,2025-10-17,CUST-554002,7,6,111,34.35,42,08:00-10:00,None,50.35,0.15,Yes,0,24,Gaming,1.77,17,98.99,1,No,4.79,Multiple,N/A
77f899d3-6699-43e0-8bd5-1cebf1ff52a1,2026-03-05,CUST-549889,254,29,128,46.55,30,20:00-22:00,YouTube,24.23,0.36,No,0,23,Maps,1.77,58,96.01,2,No,0.71,Multiple,N/A
df7db05c-a806-42ba-8f14-cc84c70f2cae,2026-03-26,CUST-463087,44,14,144,32.31,36,08:00-10:00,None,17.46,0.44,No,0,28,News,0.96,37,98.45,4,No,7.24,Single,N/A
ce8c145b-90e6-49ab-b758-2af96cde15c6,2026-02-05,CUST-445184,255,9,35,29.89,12,08:00-10:00,None,16.37,0.85,No,0,28,Gaming,1.24,42,98.8,4,No,8.57,Multiple,France
d489c669-3aca-4b6b-afd7-41a2f281f315,2026-05-26,CUST-353429,129,49,10,18.22,48,18:00-20:00,YouTube,66.93,0.14,No,0,58,News,1.48,42,97.32,2,No,1.63,Multiple,N/A
f6a00e6d-85b7-4c90-8624-4c32a40665b7,2025-12-24,CUST-303781,289,17,21,35.8,20,18:00-20:00,YouTube,98.92,0.65,No,0,1,Streaming,0.69,40,95.34,5,Yes,5.5,Multiple,N/A
6dc2ddec-0e77-49d2-b04f-674ec9892709,2025-12-17,CUST-801033,117,4,112,40.5,22,18:00-20:00,Spotify,85.47,0.38,No,0,36,Maps,1.09,31,96.25,0,No,7.1,Multiple,N/A
053f97df-11bf-47d5-8574-82338139386d,2025-10-11,CUST-783858,243,43,5,17.77,40,20:00-22:00,None,30.86,0.3,No,0,12,News,1.29,27,95.02,5,No,6.67,Multiple,Mexico
1b0c7ed7-f4da-4e59-a818-77fb142917a4,2026-01-26,CUST-860809,166,27,103,28.81,37,20:00-22:00,Spotify,49.46,0.41,No,0,23,Maps,1.03,29,95.37,2,Yes,3.75,Multiple,N/A
9ea2ca7e-f5a4-49c5-8841-6c39ac8843c3,2025-11-13,CUST-593554,199,27,20,14.05,50,18:00-20:00,YouTube,51.39,0.86,No,0,18,Streaming,0.63,38,97.92,2,No,5.12,Single,N/A
f3c7da32-9065-477c-813a-d04044b316a4,2026-05-07,CUST-689517,7,3,80,9.64,31,20:00-22:00,Netflix,33.67,0.56,No,0,51,Productivity,0.96,12,97,2,No,0.93,Multiple,N/A
3a6055e7-57fb-4475-a8b5-68dadd7f401c,2026-06-02,CUST-576631,288,17,195,45.83,45,18:00-20:00,None,87.47,0.45,No,0,60,Streaming,0.77,42,97.93,4,No,1.67,Single,N/A
23f4cbe1-5d1e-44e1-a45c-cea13bede106,2026-01-05,CUST-233206,15,12,162,16.45,36,18:00-20:00,Spotify,61.19,0.82,No,6713,47,Gaming,1.08,24,95.75,1,No,5.43,Single,N/A
5d10c169-7051-4051-9d8e-a9c3a11561a4,2026-04-05,CUST-295465,250,35,173,30.79,44,12:00-14:00,None,98.99,0.26,No,0,13,News,0.96,47,99.63,2,No,0.59,Single,N/A
ce6804ed-45f8-46f3-ad1e-726a4dab834e,2026-07-19,CUST-892769,22,27,87,28.88,14,18:00-20:00,Spotify,66.3,0.72,No,0,50,News,0.97,31,95.21,3,No,0.46,Single,N/A
79dc593e-e46c-41b4-9299-176ba7b6dd97,2026-04-26,CUST-840542,137,34,38,42.3,49,18:00-20:00,Netflix,10.69,0.35,No,7559,37,Maps,1.92,10,97.15,3,No,2.46,Single,N/A
77d341ae-274d-4d89-b4ab-1b1a75ee3ba8,2025-08-16,CUST-606273,115,33,45,41.64,13,20:00-22:00,Spotify,93.59,0.8,No,0,9,Gaming,1.52,18,97.21,3,No,7.84,Single,N/A
d4d60184-5209-4509-b89e-5c7300f209f1,2026-02-02,CUST-447249,225,47,26,45.69,33,08:00-10:00,None,11.06,0.49,No,0,32,Streaming,0.54,31,99.93,2,No,3.15,Multiple,N/A
2ce00022-78f2-45e0-bf23-66128277f4f8,2025-09-25,CUST-689160,213,11,19,16.52,26,08:00-10:00,Spotify,6.68,0.65,No,0,25,Social,0.95,55,96.55,2,Yes,5.61,Multiple,Mexico
c0b118be-c0a7-49ad-b8c6-da2f05c74897,2026-05-20,CUST-890724,110,10,141,19.55,39,18:00-20:00,Netflix,25.02,0.55,No,0,28,Maps,1.16,59,97.89,2,No,9.93,Single,N/A
f68f7882-d2a7-4da4-8536-1d8c561a28e7,2026-01-14,CUST-428643,286,35,105,1.73,11,12:00-14:00,Netflix,61.02,0.88,No,0,11,Streaming,1.39,56,97.68,3,No,1.62,Single,N/A
b2cd7f7c-7e89-4a97-9977-3a6b544a9759,2025-10-11,CUST-815247,214,47,175,12.93,46,20:00-22:00,Netflix,12.85,0.2,No,7326,31,Productivity,0.9,56,99.65,4,No,4.75,Single,N/A
6a9ee860-4241-4558-b93a-15fc26ee7b12,2026-04-27,CUST-744087,136,12,108,11.08,25,18:00-20:00,None,37.01,0.3,No,0,21,Streaming,1.79,54,97.29,4,No,4.61,Single,N/A
acf15703-4c50-4a40-b65b-0eee4c924a28,2025-12-11,CUST-699065,44,26,81,34.28,24,08:00-10:00,YouTube,87.12,0.68,No,0,31,Gaming,1.65,19,97.4,4,No,3.23,Single,N/A
022e2e6d-5ce3-47b6-b50c-927d37218ed3,2026-07-04,CUST-346526,191,34,190,46.51,33,20:00-22:00,Netflix,14.9,0.35,No,0,14,Streaming,0.99,7,96.83,1,No,5.38,Multiple,N/A
4d9632b5-00ec-4527-b746-a512c0ca2555,2025-12-07,CUST-381699,116,34,98,39.97,36,18:00-20:00,None,54.48,0.12,No,0,34,Productivity,1.43,32,99.67,2,No,3.62,Single,N/A
443a6c54-118a-4714-b737-a62bc664666b,2025-12-13,CUST-129646,72,20,160,33.95,36,20:00-22:00,Netflix,19.76,0.6,No,0,38,Maps,1.04,22,96.18,1,No,3.78,Single,N/A
49245330-e059-46f1-b57e-f10496a79b8a,2025-08-11,CUST-329344,116,4,38,29.18,20,20:00-22:00,None,91.25,0.4,No,0,29,Productivity,1.26,36,97.82,3,Yes,9.48,Single,N/A
4dbe2255-3087-470c-b6ad-599ccf2f1292,2026-01-14,CUST-843700,37,1,140,4.15,43,12:00-14:00,None,44.98,0.89,No,0,33,Productivity,0.85,16,99.08,1,No,8.82,Single,N/A
14aff5b7-fda8-4e12-9b7f-73970b538aa3,2026-05-04,CUST-732385,245,11,63,43.52,49,08:00-10:00,None,57.9,0.74,No,0,26,News,1.9,47,98.97,3,No,4.73,Multiple,N/A
b15512ad-cdc4-4df0-a397-8ba0bf5456fa,2025-08-21,CUST-244191,33,7,194,2.65,47,20:00-22:00,None,5.08,0.34,Yes,4243,24,Streaming,1.46,9,98.42,1,No,6.22,Single,N/A
4863a760-f315-448e-a07c-db4dfa572dbc,2026-06-02,CUST-153120,185,29,15,11.9,15,18:00-20:00,Spotify,31.62,0.27,No,0,35,Social,1.86,22,98.97,4,No,4.4,Multiple,N/A
4733062d-50dc-4fd2-be36-50c99742c97d,2025-12-04,CUST-238657,84,40,62,12.63,38,08:00-10:00,Netflix,74.27,0.2,No,0,38,Social,0.85,33,97.83,4,No,9.02,Multiple,Germany
13875132-bf80-4b32-b065-38a332d0b637,2025-12-08,CUST-688847,202,4,82,16.56,10,20:00-22:00,Spotify,86.98,0.81,Yes,4697,54,News,1.2,28,97.36,4,Yes,9.24,Single,N/A
3c41996d-f351-48e1-8a92-ee6456b01348,2025-09-25,CUST-865100,6,24,81,49.59,36,20:00-22:00,YouTube,88.26,0.51,No,0,20,Maps,0.57,31,95.86,2,No,9.24,Multiple,N/A
6d405e86-98df-4217-a974-2bf28bdfb43b,2026-02-09,CUST-808742,116,21,136,18.29,20,12:00-14:00,YouTube,14.5,0.26,No,0,29,Productivity,1.93,10,99.67,2,No,9.97,Single,N/A
f6228e27-1624-455e-9218-752d1d986ce0,2025-09-06,CUST-925943,40,39,128,27.48,43,08:00-10:00,YouTube,63.36,0.74,No,0,38,Maps,1.79,15,96.09,0,No,1.99,Multiple,N/A
ce20b364-b1cb-4bee-92fc-e8fbd9d723ac,2026-02-08,CUST-752635,286,6,6,23.74,40,20:00-22:00,Netflix,27.14,0.55,No,0,14,Productivity,0.84,36,95.02,4,No,7.58,Single,N/A
cc7274d5-ae30-4cc0-b129-3a2f3a128702,2026-01-10,CUST-885343,257,35,176,31.91,24,18:00-20:00,Spotify,26.34,0.85,No,0,24,Productivity,1.54,20,98.45,0,No,4.55,Single,N/A
2640f5b5-ab88-4f5a-9911-28c8191dbd0b,2026-06-29,CUST-455605,260,17,112,20.62,18,08:00-10:00,Netflix,62.88,0.42,No,0,0,Maps,1.6,44,99.13,2,No,9.88,Single,N/A
f74a6aa5-08d8-4519-a56f-76e52a91c8cd,2025-09-05,CUST-590255,220,34,188,7.56,12,20:00-22:00,None,66.37,0.45,Yes,4235,14,Streaming,0.69,21,99.32,5,No,9.9,Single,N/A
2856fe93-c7d2-4000-933e-f9e43e3227c1,2025-09-24,CUST-835917,115,45,25,12.85,45,12:00-14:00,YouTube,90.43,0.53,No,0,34,Social,0.61,20,96.7,2,No,8.94,Multiple,N/A
11d36f62-eb53-4bf9-a3a6-c6e6dc55e4fb,2025-12-21,CUST-943245,21,49,12,11.81,7,20:00-22:00,YouTube,88.88,0.69,No,6798,18,Social,1.09,42,99.81,2,No,9.95,Multiple,USA
3b5cae55-1a1e-4b50-a1f7-f797d2e50df5,2025-10-17,CUST-848264,294,29,179,20.41,14,12:00-14:00,Netflix,72.52,0.82,No,6337,31,Streaming,1.7,16,96.28,1,No,5.78,Multiple,UK
bacec302-fd2a-48d7-83f2-700718898bd5,2026-03-23,CUST-275015,104,20,144,15.14,14,08:00-10:00,Spotify,87.54,0.5,No,0,50,Maps,1.69,19,99.35,1,No,7.24,Single,N/A
eae29efc-67d8-4fa4-a989-bbc243edeb3c,2026-01-08,CUST-378059,280,40,70,24,42,20:00-22:00,Spotify,7.19,0.32,Yes,0,52,Gaming,1.77,27,95.59,2,No,3.83,Single,N/A
a537745b-1626-4b7c-8d6d-71e5a7aba152,2025-09-03,CUST-139115,135,27,111,44.27,31,20:00-22:00,Spotify,41.07,0.54,No,0,49,Productivity,0.65,15,99.5,2,Yes,8.6,Single,N/A
