Record_ID,Date,Campaign_ID,Campaign_Type,Marketing_Channel,Click_Through_Rate_CTR,Conversion_Rate,Offer_Redemption_Rate,Opt_Out_Rate,Campaign_Segment,Campaign_Cost_per_Customer,Upsell_Success_Rate,Cross_Product_Adoption_Rate,Campaign_Engagement_Rate,Cost_per_Acquisition_CPA,Retention_Campaign_ROI,A_B_Testing_Conversion_Lift,Social_Media_Campaign_Effectiveness,Personalized_Offer_Acceptance_Rate,Campaign_Response_Time_Avg_Hrs,Customer_Segment_Response_Variance,Marketing_Channel_Cost_Efficiency
ac9a877a-de2f-467f-a198-4c8f55746f8e,2026-01-17,CAMP-8825,Promotional,SMS,9.91,2.68,22.48,1.09,Behavioral,5.86,2.49,3.9,7.92,82.66,238.93,1.2,0.59,31.75,19,0.21,0.66
3be8ffd1-cf5c-42fc-81c4-9432c506885a,2025-09-06,CAMP-3235,Retention,Email,1.53,2.25,11.01,4.94,Geographic,0.86,11.17,8.64,7.12,99.59,91.18,5.87,0.99,37.82,10,0.43,0.8
5a6c1c0d-eb7c-433e-ba0c-e2fb2ebea172,2026-03-23,CAMP-5696,Upsell,SMS,5.94,1.39,14.19,1.81,Geographic,0.76,10.81,6.94,9.64,61.34,207.27,6.88,0.59,25,1,0.46,0.77
a4e30324-017f-41f1-8b14-0afa5d7daf17,2026-03-29,CAMP-5527,Promotional,Social Media,6.73,4.56,5.75,2.37,Geographic,4.08,11.07,9.36,28.65,52.69,278.62,7.81,0.54,45.79,20,0.15,0.62
aeb668a9-cf07-4679-9084-4d4ab04771ea,2025-08-07,CAMP-3291,Retention,Website Banner,2.3,0.93,8.91,2.19,Demographic,8.15,11.69,6.17,17.36,23.99,224.26,1.48,0.61,23.78,34,0.45,0.84
75980b41-cd84-4d68-b07a-eef6d43e9cfa,2025-08-18,CAMP-5834,Upsell,Social Media,2.19,3.04,8.93,2.53,Geographic,6.78,8.7,1.87,22.36,41.47,291.8,0.41,0.54,29.88,20,0.24,0.98
1aa26494-801a-4119-acf8-3262db4125d8,2026-04-14,CAMP-8384,Upsell,App Push,8.75,2.81,7.34,3.83,Behavioral,6.55,12.63,7.43,18.2,31.51,56.84,-0.94,0.82,14.98,22,0.45,0.98
f83e9740-8095-424e-b32c-7961aa0fe9fd,2025-07-30,CAMP-8291,Promotional,App Push,6.73,2.14,27.8,2.04,Geographic,6.58,1.22,9.98,23.97,99.13,127.75,-0.24,0.73,33.28,4,0.45,0.94
32ca4c83-492e-43e3-943b-9697c4384ffa,2026-03-06,CAMP-7137,Retention,Social Media,3.75,2.48,18.6,2.18,Geographic,1.43,13.48,7.23,20.7,21.3,89.92,2.28,0.64,43.33,38,0.1,0.63
0807070d-e2a5-4538-878f-1c3e67a77e69,2026-03-20,CAMP-8696,Awareness,Email,3.6,0.99,9.34,2.84,Behavioral,7.95,12.43,1.6,29.34,70.95,204.84,-0.13,0.7,27.71,9,0.43,0.94
c2f31067-2ea3-4ed3-bf13-d2a42a7070be,2026-03-09,CAMP-7339,Awareness,Social Media,3.27,1.81,29.09,3.37,Geographic,6.19,3.24,3.27,27.6,36.96,204.29,9.47,0.6,31.93,3,0.24,0.7
63aa246f-3dd5-4d46-be97-9332f68b53d0,2026-06-09,CAMP-4992,Upsell,Website Banner,1.16,1.53,12.14,4.79,Demographic,5.28,6.39,6.86,10.89,74.53,114.42,4.7,0.69,15.65,17,0.25,0.93
5cfd0754-8e0c-41e9-8196-b361be04e152,2025-09-28,CAMP-6582,Retention,Email,5.8,0.97,11.24,3.36,Behavioral,4.55,10.48,9.84,15.56,81.82,69.47,5.5,0.99,33.48,26,0.5,0.74
a1b045f1-7c8f-42ff-ac33-ef86485ac579,2026-03-01,CAMP-6758,Promotional,Social Media,8.12,2.01,8.53,0.76,Behavioral,1.06,11.43,6.81,22.87,80.95,144.18,1.89,0.53,32.47,40,0.44,0.84
66b91f0d-2236-4b02-9090-eee66a263954,2026-01-16,CAMP-4850,Retention,Email,5.48,2.36,16.65,1.74,Demographic,4.57,2.89,1.66,29.84,95.56,140.14,-0.96,0.93,14.87,44,0.46,0.98
9a34776d-a421-49aa-80d6-29ca939469f1,2026-06-10,CAMP-8401,Promotional,Email,9.86,1.53,24.39,2.2,Geographic,5.09,1.77,8.28,23.09,66.61,55.1,5.15,0.57,37.22,44,0.46,0.97
9076ffbc-6ae7-4158-93d0-b28da526c550,2025-09-29,CAMP-7360,Retention,SMS,6.97,3.95,13.67,2.97,Behavioral,3.11,1.74,2.82,5.64,59.92,117.94,0.26,0.57,30.01,27,0.18,0.78
0683f175-0ca8-4f8d-9506-138e3419eee4,2026-02-01,CAMP-3888,Upsell,SMS,7.85,1.51,17.36,4.48,Geographic,4.11,2.95,5.13,14.75,77.84,238.07,1.82,0.55,40.9,24,0.37,0.98
3ecf34d8-04af-4f3f-bb92-80838c03cb75,2026-06-21,CAMP-5276,Promotional,Website Banner,8.31,3.75,12.03,2.89,Geographic,7.99,1.47,3.04,15.14,87.84,276.28,6.46,0.91,25.96,31,0.36,0.62
8a4c7eca-349a-4d20-9cb1-c2193d82cd00,2026-02-21,CAMP-7740,Retention,Email,1.44,3.48,11.3,4.93,Demographic,6.73,4.4,1,16.39,87.34,282.15,-0.6,0.58,45.26,29,0.25,0.96
b72c62a5-6712-499a-98a9-a89064281fa3,2025-12-23,CAMP-5523,Retention,Email,6.34,4.03,7.81,4.92,Behavioral,5.19,4.18,5.21,9.71,18.46,249.1,-0.58,0.97,13,11,0.33,0.61
e63c99a7-acc2-4c85-aeb1-84422be78132,2025-12-27,CAMP-2872,Upsell,Social Media,9.67,1.79,7.14,1.59,Behavioral,9.62,5.17,8.28,21.94,16.95,149.02,2.98,0.96,41.18,45,0.11,0.66
9e6cccac-d725-4ca5-bac6-115f95304bf4,2026-01-01,CAMP-9204,Upsell,Social Media,8.46,3.07,9.9,1.45,Geographic,6.85,14.64,9.95,29.81,75.33,162.27,5.35,0.9,30.32,33,0.42,0.97
d913912c-a9da-4d23-8dcc-a454bb2ead07,2026-07-06,CAMP-9571,Promotional,App Push,3.79,2.71,6.04,4.24,Geographic,8.84,6.05,9.14,8.09,70.29,191.18,-1.14,0.54,46.11,24,0.48,0.73
54d5d890-fbe2-4933-a4fa-cd2f2c5fd892,2025-11-05,CAMP-4020,Retention,Social Media,4.21,4.67,18.43,0.29,Demographic,7.72,10.77,9.54,24.27,24.8,79.08,1.59,0.88,34.14,30,0.1,0.9
4f1e46e9-a8b4-498b-8f39-6d3ccd33f3af,2026-01-01,CAMP-8603,Retention,Social Media,4.92,4.26,20.77,1.52,Behavioral,3.86,7.39,6.21,11.21,35.01,157.49,4.68,0.57,24.03,18,0.11,0.69
bf37030a-d1fa-4464-b510-93f308c33462,2025-09-24,CAMP-6020,Awareness,App Push,6.15,3.97,27.97,3.6,Demographic,9.64,5,5.53,29.82,51.68,271.52,3.39,0.51,19.53,17,0.14,0.96
b579e2d6-4c47-494a-8392-5d827f898680,2025-10-29,CAMP-9758,Promotional,Email,7.6,1.59,18.42,3.17,Geographic,1.67,7.99,1.5,17.47,41.27,136.49,-0.36,0.98,25.62,9,0.36,0.74
83b31ab5-2550-4b23-a22b-78c61ec95d53,2026-01-18,CAMP-6543,Awareness,Social Media,5.9,4.95,24.9,4.57,Geographic,8.37,9.14,7.01,14.18,40.32,153.18,3.23,0.51,40.31,7,0.19,0.98
dd755b6c-4f44-4e4b-97bf-4d3122857087,2025-10-03,CAMP-5055,Promotional,Social Media,2.86,2.55,8.16,1.08,Demographic,6.72,5.22,3.56,22.71,59.61,276.45,0.36,0.71,37.76,22,0.32,0.84
9827fdfe-1586-4261-a11b-bb9b5190a35e,2026-04-05,CAMP-9334,Upsell,App Push,9.87,2.85,13.43,2.19,Geographic,6.78,13.62,1.3,27.78,40,272.18,-0.28,0.74,38.54,7,0.26,0.77
7a203f26-f18e-4010-bc49-bf42d1048c1f,2025-11-10,CAMP-4198,Promotional,App Push,1.89,3.07,20.72,4.79,Behavioral,5.97,7.65,4.73,6.27,37.89,276.33,2.03,0.68,20.72,8,0.27,0.62
6c65d580-13f2-494c-ba98-ec3f4bdaf3d5,2026-03-26,CAMP-5060,Awareness,Website Banner,9.19,1.95,18.83,4.61,Behavioral,7.51,4.2,8.64,23.31,38.33,258.44,3.2,0.6,40.54,23,0.19,0.83
27ba9a00-db34-4a77-adf7-0879a79e1ab5,2025-08-22,CAMP-1389,Awareness,Social Media,6.6,2.3,24.96,3.19,Demographic,5.53,11.41,2.94,21.9,92.17,63.63,9.34,0.7,46.82,34,0.16,0.6
815a3dd9-a7e7-499a-b1d9-e67dd72030d2,2025-10-06,CAMP-2491,Promotional,Website Banner,2.22,1.81,23.96,3.24,Behavioral,9.65,14.24,3.84,14.3,73.26,148.17,-0.07,0.61,32.03,35,0.35,0.96
c7a72c70-51f0-4ae5-97bd-2532892a1a5f,2025-08-25,CAMP-3464,Retention,Website Banner,8.19,2.73,6.86,2.82,Behavioral,8.25,5.87,2.4,27.57,88.86,297.56,0.02,0.99,46.28,8,0.34,0.96
83666754-267c-4c2c-8a64-f07bf0ee5f67,2026-04-23,CAMP-8329,Promotional,App Push,1.29,2.34,26.71,3.94,Behavioral,4.12,1.15,5.02,25.66,85.07,101.44,6.46,0.58,38.94,11,0.16,0.92
239fe9e4-c413-459d-99e2-4c05856de768,2026-06-05,CAMP-1570,Awareness,Email,4.09,0.76,6.1,4.39,Demographic,1.91,6.86,3.2,17.01,99.19,90.95,6.22,0.84,25.05,9,0.38,0.99
f5823a39-e5d8-40cd-b262-e0069a8d11e6,2025-12-20,CAMP-5998,Retention,SMS,3.31,0.63,12.48,1.54,Geographic,7.63,10.97,8.8,21.71,43.45,234.68,7.46,0.76,15.84,9,0.41,0.89
f16aea14-31e2-4557-906a-cfbbe5761ef4,2026-01-07,CAMP-2104,Promotional,App Push,6.97,1.64,9.85,3.77,Geographic,6.13,5.98,1.57,18.06,99.28,293.89,2.6,0.87,49.11,36,0.27,0.94
8bad7d75-6637-41a3-8de1-fd5dd9cb9634,2026-01-13,CAMP-9685,Awareness,Website Banner,8.65,0.85,6.43,4.43,Demographic,6.07,8.03,7.55,27.52,66.83,219.44,-1.03,0.69,14.65,47,0.3,0.81
81a85733-c2ae-4be9-89ed-743d21498fcd,2025-11-18,CAMP-6017,Promotional,SMS,8.61,0.86,29.39,3.71,Demographic,3.04,1.13,6.22,27.14,27.11,255.48,5.07,0.57,45.23,19,0.17,0.61
b8646c97-58c9-4af4-a4fb-00be6ceef3bb,2026-05-27,CAMP-8252,Upsell,Email,3.88,2.54,29.45,0.47,Demographic,9.46,5.5,2.52,20.03,73.96,115.05,1,0.53,35.42,41,0.32,0.61
53263850-c7e1-4401-9af9-3c247dcb1c3c,2026-04-14,CAMP-7056,Retention,Website Banner,2.83,1.15,9.88,0.84,Demographic,8.81,12.51,8.47,29.72,96.44,166.58,2.84,0.52,13.36,35,0.35,0.97
19cd9eee-f99c-472e-b20a-c9745d58e5ed,2025-10-18,CAMP-9774,Upsell,SMS,7.95,1.83,22.85,3.08,Behavioral,7.18,7.4,2.76,20.67,92.31,254.31,2.34,0.96,31.52,44,0.15,0.65
9e2f02b6-fb2b-4755-8eee-cd20357105ba,2025-09-07,CAMP-7427,Awareness,SMS,4.28,3.89,25.77,2.87,Behavioral,8.11,6.83,4.04,20.71,79.8,105.52,5.21,0.77,21.59,17,0.43,1
5ba4fc45-bd85-450f-bb0e-d9824f6de7bf,2026-06-24,CAMP-7183,Awareness,Social Media,7.49,4.81,8.18,0.77,Geographic,6.83,4.6,8.05,9.88,43.41,224.24,0.32,0.6,45.53,42,0.43,0.74
0d28917e-bc95-4968-af24-827d4e2ec884,2026-02-07,CAMP-2719,Promotional,Email,5.25,2.99,13.77,2.43,Behavioral,2.55,1.18,8.64,19.74,15.65,69.57,2.19,0.55,13.74,41,0.17,0.68
ef7985f1-e17c-4ea2-9a38-31d513064807,2025-10-06,CAMP-7471,Retention,Website Banner,8.76,3.69,14.66,2.5,Geographic,7.31,14.05,9.04,21.6,41.91,227.49,6.78,0.94,10.95,19,0.3,0.62
a6951a21-0dbd-4b05-847a-5da53d74cf64,2025-09-25,CAMP-3365,Retention,Social Media,9.98,2.19,29.58,4.5,Geographic,9.79,13.98,2.47,8.22,47.61,109.98,6.88,0.94,26.67,33,0.12,0.85
2ae55381-597e-48db-abc4-b612bd4fe48f,2025-12-29,CAMP-2309,Upsell,Website Banner,1.58,2.06,25.28,3.78,Demographic,9.97,14.03,6.03,10.27,79.55,159.81,0.11,0.68,49.1,26,0.48,0.79
e0f16d53-a050-4dcc-af37-506d5c458631,2025-09-01,CAMP-3814,Retention,App Push,9.64,3.46,17.29,3.66,Geographic,7.08,10.38,9.16,21.62,69.5,77,7.4,0.6,15.02,21,0.47,0.68
2cc2605b-d1a8-4bcd-8cc5-42a833b9c81d,2025-08-01,CAMP-4347,Retention,Website Banner,2.24,3.61,14.9,2.66,Geographic,1.39,7.84,7.12,11.46,88.66,105.88,1.72,0.99,23.54,30,0.45,0.84
b495814a-12a4-45ef-998a-8ab017f161cf,2026-02-03,CAMP-8539,Promotional,App Push,8.75,1.53,9.51,2.86,Geographic,2.75,12.02,3.98,14.64,67.98,85.56,6.24,0.6,25.31,35,0.29,0.83
d32d5da1-0e87-4f60-a143-66fa4876e62d,2025-12-16,CAMP-9162,Upsell,App Push,3.1,1.22,7.39,0.72,Demographic,3.02,1.92,9.56,10.76,82.02,157.51,3.64,0.6,23.54,39,0.15,0.66
66fe0245-789e-4c41-b249-722f8264ce44,2026-06-29,CAMP-8894,Upsell,App Push,8.15,4.41,17.77,1.26,Geographic,2.83,6.84,6.53,25.08,10.42,292.13,8.9,0.65,31.79,19,0.39,0.85
9d17bfd7-b9fa-480e-969b-a49911d22238,2025-12-09,CAMP-1255,Upsell,Email,1.1,4.37,16.44,1.94,Behavioral,5.9,7.29,5.64,6.37,44.9,275.58,0.86,0.74,39.53,31,0.27,0.94
56b74779-fc9a-4578-94e1-28c460c2fb97,2025-09-11,CAMP-8097,Upsell,SMS,2.57,2.31,19.6,1.77,Geographic,6.3,4.04,2.98,13.03,93.33,296.17,-1.26,0.95,24.78,8,0.46,0.95
ada1cd09-4c59-4a10-a0c3-6095200698a5,2025-08-04,CAMP-5105,Awareness,Social Media,7.5,0.5,21.89,4.49,Demographic,6.55,8.24,8.53,21.58,86.69,225.32,-0.59,0.52,12.14,41,0.13,0.92
4226718e-05e4-4832-829c-8454a42b269e,2026-02-11,CAMP-2528,Promotional,Email,3.05,1.68,5.99,3.12,Behavioral,5.02,10.24,5.5,27.99,57.89,296.24,3.96,0.72,36.52,44,0.34,0.64
09a83001-459d-4484-b049-a10a4c72be2e,2026-06-17,CAMP-7194,Retention,App Push,9.28,0.64,29.78,1.24,Behavioral,7.49,10.06,1.05,11.46,64.4,120.31,3.46,0.84,24.97,47,0.26,0.76
42babc3d-2709-4664-9591-cdd1c82fab72,2026-07-24,CAMP-4321,Retention,SMS,8.17,3.8,6.54,4.37,Geographic,6.37,11.57,3.13,8.01,63.21,90.75,8.69,0.68,15.53,15,0.25,0.7
a9a3f098-19cf-4951-8423-773592940bc1,2026-02-21,CAMP-2981,Upsell,Social Media,6.27,0.91,26.89,0.63,Demographic,6.47,11.14,7.95,5.2,94.11,72.6,-1.82,0.93,47.12,5,0.15,0.78
17769322-c648-4c64-abe5-a4060c8c66e4,2026-06-25,CAMP-3631,Awareness,SMS,2.38,2.49,29.18,2.1,Behavioral,5.21,1.18,2.62,28.79,37.38,61.15,9.73,0.55,17.23,17,0.37,0.86
5c3f744f-bccb-473c-bc95-786857508cbe,2026-03-28,CAMP-1719,Awareness,Website Banner,9.12,0.67,9.38,1.86,Geographic,5.97,11.71,4.74,26.27,60.06,122.4,2.37,0.71,11.54,33,0.21,0.82
02f69f2d-9076-41d8-a307-0e548e3c48dd,2026-04-16,CAMP-3254,Retention,SMS,8.28,2.83,24.75,1.3,Behavioral,8.56,12.15,5.74,19.19,34.16,260.45,3.65,0.96,13.78,45,0.12,0.83
09216698-33b4-48f7-afa0-bb56b5c084b3,2026-03-04,CAMP-7814,Retention,App Push,4.4,2.62,17.26,4.53,Demographic,3.16,9.82,2.41,11.95,36.22,87.32,6.54,0.6,27.1,12,0.44,0.71
8ff69926-56d9-4dcb-916e-4f7ca8342707,2025-12-17,CAMP-5901,Awareness,App Push,7.94,2.96,26.52,0.51,Geographic,9,11.01,1.04,15.09,67.74,280.26,5.98,0.52,45.53,39,0.26,0.89
fc28bd8f-8c3b-4a26-abaa-c3ca9a14784e,2025-12-22,CAMP-2646,Retention,SMS,6.44,4.23,26.76,0.41,Demographic,6.17,14.46,9.75,21.08,45.82,277.97,9.51,0.62,49.66,39,0.31,0.84
607cf812-0f07-4ad0-8d5e-b1723001b5cc,2026-07-05,CAMP-5608,Promotional,Website Banner,7.83,2.2,27.81,0.98,Demographic,7.66,9.49,7.08,11.88,54.7,56.15,1.7,0.95,45.82,16,0.37,0.88
0ad936a2-9f3f-492d-a257-cd6946d2dc48,2026-05-21,CAMP-5109,Awareness,SMS,5.06,0.83,12.66,0.55,Geographic,7.68,8.87,1.75,18.48,44.97,293.64,8.91,0.89,14.42,30,0.48,0.89
666af18b-4da3-475e-af81-4825ab693f58,2026-01-03,CAMP-9720,Retention,Email,5.36,1.35,19.85,3.8,Behavioral,6.88,11.58,7,28.69,51.98,293.78,7.06,0.89,17.52,29,0.28,0.89
534696f4-c834-4688-b7fc-ddf18dfbce65,2026-01-17,CAMP-8327,Retention,App Push,6.58,0.75,29.37,0.71,Geographic,0.72,10.78,3.61,15.99,98.28,180.32,4.89,0.63,36.68,31,0.12,0.9
2d95777f-040a-49d8-ac01-f1fe1b3630d1,2026-05-26,CAMP-3628,Retention,Website Banner,3.51,4.58,28.97,0.3,Behavioral,9.11,11.87,5.56,19.91,25.57,222.02,0.04,0.85,42.59,7,0.21,0.72
fa678840-778b-4f50-b9b1-ecd3340e7d96,2026-05-17,CAMP-7324,Retention,SMS,7.84,3.57,26.7,4.77,Geographic,7.43,10.74,9.95,16.38,77.15,267.22,9.35,0.93,12.74,22,0.48,0.68
50214fdf-5c4d-4922-ae45-8f4340557b76,2026-04-13,CAMP-9217,Promotional,Website Banner,3.71,1.93,25.37,4.37,Geographic,7.29,7.52,4.41,12.24,35.18,221.69,0.9,0.64,26.17,23,0.23,0.93
dd3add35-e7d3-4f10-a568-362d8e7ddb96,2025-08-24,CAMP-8113,Retention,SMS,3.49,0.68,22.87,1.55,Geographic,8.77,11.44,1.64,29.72,77.27,187.02,2.56,0.62,34.04,15,0.47,0.62
4e3fa18b-710c-42ba-822c-fa8e26fcf420,2026-04-04,CAMP-3902,Retention,App Push,6.07,0.76,16.91,4.16,Demographic,4.5,2.09,9.71,20.18,30.74,142.39,4.06,1,20.1,45,0.14,0.67
c0b05ec4-ce93-4388-a10e-9b133dcdeb64,2026-03-08,CAMP-1953,Retention,Email,9.05,4.46,12.98,3.86,Behavioral,2.52,14.94,2.85,20.13,56.63,130.35,1.69,0.92,42.38,42,0.45,0.98
9299653d-11ca-43e2-adfa-62ad259be076,2026-03-11,CAMP-5106,Upsell,SMS,1.9,0.84,23,1.34,Behavioral,6.42,7.86,9.31,12.53,54.86,186.84,9.85,0.69,20.83,44,0.45,0.6
9316effe-2fc3-4c3b-84d6-d328b882fba2,2026-05-23,CAMP-6947,Retention,App Push,1.47,4.33,21.61,4.09,Behavioral,3.83,4.82,2.92,29.9,89.24,213.18,6.66,0.7,42.42,42,0.3,0.86
605a6750-c586-453d-839e-f6402d6e93e8,2025-10-05,CAMP-6964,Upsell,Social Media,7.82,4.16,15.14,0.37,Demographic,8.54,6.83,5.02,9.35,19.26,207.58,0.46,0.55,21.44,15,0.12,0.72
8a4deb79-9afd-41cb-a393-060aa4a3bac3,2025-09-13,CAMP-4949,Promotional,App Push,9.29,4.16,18.7,2.14,Demographic,6,4.94,8.76,14.32,40.33,75.19,9.06,0.84,42.08,27,0.47,0.65
ea03d879-caa2-48b9-96d1-492f27d9581d,2026-06-11,CAMP-8329,Promotional,Social Media,7.28,3.96,20.99,3.16,Behavioral,8.18,6.27,3.54,8.43,22.38,119.77,2.21,0.66,29.48,29,0.49,0.97
df83ec73-f336-426c-878a-968a8cc7296b,2025-08-09,CAMP-2848,Promotional,Email,8.44,1.26,25.33,1.81,Demographic,7.63,11.25,1.17,21.69,68.37,218.27,1.64,0.6,19.93,10,0.45,0.8
62c0f090-51c5-4a87-9db2-53cd4f019c1e,2025-10-05,CAMP-2313,Promotional,Social Media,2.53,2.88,10.56,0.12,Demographic,5.1,12.25,1.91,15.92,26.92,73.5,4.7,0.72,12.23,23,0.43,0.85
e258ab1d-3fd1-4bf3-a2d1-dc0d424f1850,2026-05-14,CAMP-4650,Upsell,Website Banner,6.74,4.91,14.83,4.71,Demographic,1.33,12.57,3.54,6.71,14.34,63.83,3.9,0.84,28.43,11,0.2,0.71
dbbf75b2-7080-466c-9594-54d672c6e633,2026-03-02,CAMP-5370,Promotional,Social Media,7.43,3.6,9.21,1.57,Geographic,5.59,4.51,2.24,24.94,81.84,200.24,1.87,0.97,23.43,25,0.27,0.62
8bfc0c6f-b16a-4e16-8346-5ada25c0b274,2025-10-27,CAMP-2990,Upsell,Social Media,6.32,3.27,12.91,4.02,Geographic,9.96,10.8,6.2,23.53,77.64,164.58,1.09,0.65,37.83,21,0.22,0.85
818ef8fb-8061-4e50-8d64-73071da860ea,2026-01-29,CAMP-3196,Awareness,Social Media,6.22,1.64,26.7,1.09,Geographic,9.03,6.19,7.94,25.55,59.95,195.46,7.07,0.72,17.78,42,0.32,0.93
27573b3b-3c98-4a76-9e9c-2fb683a47243,2026-01-07,CAMP-4073,Upsell,App Push,2.4,4.53,21.47,2.86,Behavioral,7,13.16,8.87,27.22,53.79,80.33,9.3,0.62,34.97,16,0.39,0.88
c88beb2f-a2de-4349-9da3-06fb5ae70581,2025-09-01,CAMP-5695,Promotional,SMS,4.43,4.71,25.27,1.33,Geographic,2.38,8.94,6.21,25.04,21.11,292.83,-0.33,0.84,25.2,41,0.41,0.68
5e738af3-1490-44c5-8ae1-1029002d0163,2026-02-28,CAMP-6329,Awareness,Email,10,3.66,17.16,1.2,Behavioral,0.94,14.69,8.47,5.78,99.6,278.71,-1.93,0.97,34.98,12,0.19,0.8
9efe9324-7808-43cd-854b-cff79d5ea53b,2026-06-22,CAMP-1060,Retention,Website Banner,6.57,4.1,6.87,1.22,Geographic,5.66,6.41,1.96,22.58,59.31,81.22,7.51,0.64,17.68,36,0.33,0.61
e07d2099-3bce-4e02-ad08-67c6c5791fdd,2026-07-06,CAMP-4433,Retention,App Push,9.65,4.58,23.14,2.02,Demographic,7.58,10.03,5.24,8.44,29.04,244.42,7.56,0.74,28.77,26,0.11,0.82
02ae1e5d-d267-4b15-82a3-1c71f2c0afd9,2026-06-16,CAMP-5516,Upsell,Website Banner,5.19,4.59,27.7,4.37,Geographic,7.02,4.06,5.04,27.54,97.87,104.28,-0.04,0.88,42.74,6,0.44,0.92
4f6b05f0-c7c5-424d-999b-e3d7291350ce,2025-11-21,CAMP-3505,Promotional,App Push,3.63,4.35,22.91,0.51,Geographic,4.4,3.17,5.27,23.01,80.71,264.43,9.11,0.65,13.09,29,0.49,0.75
f93fee91-523c-441d-9ddf-030de54df39e,2026-06-09,CAMP-7141,Awareness,Website Banner,4.29,1.67,7.2,1.12,Geographic,8.93,7.68,8.71,28.28,21.97,268.18,2.54,0.64,15.36,8,0.45,0.7
f5f980b3-ffb1-450a-9938-81e01d1247d8,2025-08-31,CAMP-7697,Retention,App Push,7.64,0.85,26.08,1.49,Geographic,6.52,1.18,2.73,28.8,67.23,279.43,4.83,0.98,41.72,8,0.29,0.86
63f560e0-0f2a-4952-9ad7-e2eb67fa543b,2026-03-12,CAMP-9259,Retention,SMS,9.39,2.86,29.64,1,Behavioral,2.94,2.84,3.75,17.72,41.15,229.19,9.71,0.89,27.21,24,0.4,0.8
0241662c-b2b7-4328-9c93-dd645e26da40,2025-08-26,CAMP-6088,Retention,Website Banner,6.3,3.09,8.67,4.97,Demographic,4.9,4.91,9.11,28.41,33.54,179.92,1.16,0.8,12.82,6,0.13,0.82
1a883e96-a511-4685-8dab-9c0c95425bd3,2026-05-23,CAMP-4414,Promotional,Email,4.65,1.7,16.75,3.67,Demographic,3.3,10.28,9.63,10.58,94.75,193.23,0.87,0.52,28.71,39,0.28,0.65
d7ac64cd-bbcd-4c63-b5b3-bdde831d9e2d,2026-06-01,CAMP-2242,Promotional,Website Banner,4.75,4.46,20.85,3.15,Demographic,4.76,1.98,2.51,24.74,74.63,294.45,6.6,0.94,31.55,45,0.14,0.76
acae3805-c5b3-454b-967f-ac1fd3ae33c3,2026-03-04,CAMP-9589,Promotional,SMS,7,0.93,8.07,4.56,Behavioral,3.99,14.45,6.26,27.58,21.99,259.36,5.03,0.81,26.85,1,0.11,0.92
43693a78-6d13-44c1-bbfb-ede6804e0143,2025-08-25,CAMP-3619,Upsell,Social Media,3.33,2.99,16.36,1.87,Behavioral,3.74,5.83,7.28,20.26,71.4,55.04,7.27,0.93,43.2,24,0.15,0.83
1e34f902-b4f6-4348-bdea-5dfe3e802bfd,2025-10-27,CAMP-9593,Promotional,App Push,2.72,3.83,17.67,1.14,Behavioral,8.1,4.52,7.85,11.89,24.85,275.15,0.95,0.54,17.82,48,0.44,0.93
4fec24c0-0e80-4b5b-9c21-feba79ec67a3,2026-02-10,CAMP-2995,Promotional,Website Banner,1.71,3.89,12.73,3.37,Behavioral,4.65,7.24,6.5,24.4,23.3,122.31,5.09,0.73,38.45,18,0.48,0.87
e9bf2cb9-7ad4-403d-9dd3-e0715d7529da,2025-07-27,CAMP-4830,Promotional,Social Media,3.54,2.47,25.63,2.27,Behavioral,8.76,5.22,6.25,26.06,76.91,223.54,0.31,0.95,29.22,8,0.49,0.72
1b960ae7-0c20-4146-8652-f2d100cf7e67,2026-06-14,CAMP-7736,Upsell,Social Media,7.77,0.98,23.91,3.14,Geographic,4.02,4.98,1.24,27.12,89.35,60.95,-0.58,0.68,29.15,7,0.27,0.73
b6ab7644-a765-44d3-9e22-2b0e76c9209f,2025-08-27,CAMP-9866,Promotional,Website Banner,4.2,3.78,15.91,1.27,Behavioral,7.4,5.13,1.54,20.79,70.24,111.8,0.75,0.73,12.83,44,0.12,0.82
20229096-c364-42be-824b-52f3f9426933,2025-08-29,CAMP-6451,Promotional,Website Banner,6.33,0.72,26.94,4.84,Demographic,7.26,12.95,6.32,25.85,18.79,204.76,-1.26,0.54,39.43,47,0.35,0.81
8d433db2-9282-40ed-b08b-3a6340b0cf0f,2025-11-12,CAMP-4360,Upsell,Email,1.07,3.13,19.7,4.44,Geographic,9.54,8.44,4.49,6.05,38.2,228.7,3.81,0.67,24.82,13,0.36,0.74
41471b1e-ecd1-4139-8dcb-b657776caab6,2026-07-11,CAMP-7867,Awareness,Email,8.09,3.63,8.6,0.25,Demographic,1.62,10.98,1.98,10.95,87.99,256.19,5.72,0.63,45.48,10,0.36,0.6
4f5573ee-339c-48e4-9b5b-af65bdd8859c,2026-07-18,CAMP-7082,Retention,Website Banner,6.6,3.29,11.97,3.35,Geographic,0.53,3.76,9.62,23.14,71.57,227.23,1.04,0.77,24.06,9,0.43,1
78d0b527-0cfa-49d5-bfc4-fc14d8d276b4,2025-11-22,CAMP-7065,Promotional,Website Banner,5.11,2.94,9.59,2.75,Demographic,8.88,1.35,2.94,28.36,37.01,244.78,-0.33,0.81,18.04,3,0.39,0.9
